Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	068b489c-0dc4-437f-a619-fda00b608367	PathCellObject		PathAnnotationObject	Polygon	11711.6	6955.2	0.672	22.6814	17.1513	0.9689	1	5.8907	4.941	51.0289	25.726	0.9689	1	8.8349	7.4113	0.4445	0.6926	0.6886	0.5365	0.9035	0.0615	0.554	0.5503	0.3525	1.0204	0.1056	0.5414	0.511	0.364	1.0204	0.1515	0.6153	0.626	0.3525	1.0204	0.1124	0.3281	0.3296	0.1497	0.4887	0.0684	0.3665	0.3649	0.2377	0.5175	0.0564	0.3769	0.3731	0.2449	0.5175	0.0573	0.3496	0.3519	0.1497	0.5175	0.0648
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	b5adbeeb-5fb5-48fb-a719-17d90618b8ad	PathCellObject		PathAnnotationObject	Polygon	11766.8	6799.3	0.6694	16.9751	17.2034	0.7208	0.9788	7.1918	2.9557	39.0149	25.6933	0.7427	1	10.787	4.4315	0.435	1.1636	1.167	0.7039	1.525	0.164	0.7005	0.5746	0.2679	1.6431	0.3652	0.5285	0.3991	0.2679	1.5311	0.321	0.9029	0.9752	0.2679	1.6431	0.3736	0.3102	0.3093	0.1479	0.4097	0.0429	0.2897	0.2929	0.1252	0.4584	0.0707	0.2748	0.269	0.1252	0.4322	0.072	0.2986	0.3056	0.1252	0.4584	0.0609
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	98f4b9eb-e93e-4fd7-b9e1-c0325f63a7e6	PathCellObject		PathAnnotationObject	Polygon	11820.6	6845.1	0.6683	11.4486	13.2023	0.8254	0.9968	5.3534	2.721	25.8476	19.7886	0.8295	1	8.0309	4.0824	0.443	0.9436	0.965	0.522	1.2537	0.1628	0.6118	0.6073	0.231	1.029	0.198	0.5363	0.5377	0.231	1.029	0.2123	0.7575	0.7703	0.231	1.2537	0.2464	0.4175	0.4029	0.2873	0.5782	0.073	0.392	0.3722	0.1815	0.65	0.1202	0.369	0.3469	0.1815	0.65	0.1288	0.4032	0.3924	0.1815	0.65	0.1029
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	a8579390-778d-4617-8dc1-a911cbae8d51	PathCellObject		PathAnnotationObject	Polygon	11787.7	6822.4	0.6648	12.8405	13.1674	0.9307	1	4.9684	3.3622	28.8877	19.7497	0.9307	1	7.4513	5.0436	0.4445	0.998	1.0082	0.5444	1.3675	0.2141	0.6848	0.6292	0.174	1.4572	0.2907	0.6226	0.5128	0.174	1.3826	0.3379	0.8238	0.7784	0.174	1.4572	0.3025	0.3718	0.3791	0.2345	0.474	0.0454	0.3016	0.3188	0.0693	0.547	0.1161	0.2619	0.2445	0.0693	0.5442	0.1355	0.3328	0.3601	0.0693	0.547	0.0981
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	88ad5783-0189-4581-9ed6-066d93f6d4e2	PathCellObject		PathAnnotationObject	Polygon	11881.8	6967.5	0.6618	39.0745	22.9779	0.93	0.9966	8.4155	6.1948	88.2168	34.4456	0.9343	1	12.6229	9.2917	0.4429	0.9623	0.9462	0.6257	1.3642	0.148	0.6176	0.5412	0.1998	1.2072	0.2314	0.5225	0.4247	0.1998	1.1199	0.2347	0.7709	0.829	0.1998	1.3642	0.2623	0.4445	0.4382	0.2988	0.6339	0.0593	0.4222	0.4356	0.1444	0.5501	0.0715	0.4062	0.4339	0.1444	0.5497	0.0965	0.4321	0.437	0.1444	0.6339	0.0673
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	434332ee-adf3-40fd-8348-c88ebaa8c724	PathCellObject		PathAnnotationObject	Polygon	11692.9	6968	0.6598	47.2258	26.1864	0.8654	0.9952	10.3533	5.8358	106.7546	39.2523	0.8707	1	15.5309	8.7552	0.4424	0.6224	0.6178	0.2412	1.0171	0.1174	0.4695	0.4506	0.2698	0.8805	0.119	0.3905	0.3821	0.2829	0.7049	0.0753	0.5378	0.5441	0.2412	1.0171	0.1406	0.3326	0.3115	0.1035	0.574	0.1109	0.4358	0.4657	0.0993	0.6769	0.1443	0.433	0.4744	0.0993	0.6769	0.1656	0.3897	0.4067	0.0993	0.6769	0.1401
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	880e4d1d-a481-4263-9f68-b33c51a8eadd	PathCellObject		PathAnnotationObject	Polygon	11810.2	6896.3	0.6566	15.2965	14.3757	0.9301	1	5.2957	3.7685	34.4164	21.5637	0.9301	1	7.9426	5.6527	0.4444	0.5563	0.5704	0.3111	0.7239	0.0797	0.417	0.4116	0.259	0.6463	0.0723	0.378	0.382	0.259	0.5155	0.0577	0.4784	0.4758	0.259	0.7239	0.1025	0.249	0.2489	0.1291	0.384	0.0535	0.2692	0.2695	0.0846	0.4454	0.0616	0.2654	0.2752	0.0846	0.4454	0.0751	0.2603	0.2584	0.0846	0.4454	0.059
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	ebbd459f-dcc7-4f57-a724-c84ef3f7ee0e	PathCellObject		PathAnnotationObject	Polygon	11774.2	6860.8	0.6563	28.9162	20.8399	0.8367	0.985	8.1563	4.6352	66.0512	31.2036	0.8525	1	12.2335	6.9531	0.4378	1.1128	1.1032	0.6454	1.6937	0.1823	0.7744	0.6812	0.3499	1.9012	0.3287	0.7562	0.6189	0.3499	1.9012	0.4255	0.9236	0.892	0.3499	1.9012	0.3214	0.4433	0.4422	0.3019	0.5576	0.0526	0.4519	0.4549	0.2465	0.676	0.1008	0.467	0.459	0.2872	0.6708	0.1049	0.4481	0.4465	0.2465	0.676	0.0832
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	1daf7ad0-67ea-460d-84e5-af53fab738c5	PathCellObject		PathAnnotationObject	Polygon	11700.4	7018	0.6516	24.8811	17.8395	0.9825	1	6.0524	5.2001	55.9862	26.7599	0.9825	1	9.0789	7.8012	0.4444	0.4667	0.4745	0.2544	0.6729	0.1033	0.3379	0.3476	0.1096	0.6089	0.1138	0.2956	0.3284	0.1096	0.4735	0.1111	0.3949	0.394	0.1096	0.6729	0.1266	0.2145	0.1901	0.0926	0.4874	0.0833	0.265	0.293	0.0074	0.5476	0.1486	0.2492	0.3342	0.0074	0.5141	0.1577	0.2426	0.2018	0.0074	0.5476	0.1265
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	a30359b4-f3ad-4c82-b6fb-e01eaecc7edb	PathCellObject		PathAnnotationObject	Polygon	11772	6896.5	0.6416	16.2626	15.793	0.8194	0.9966	6.376	3.2054	36.7154	23.6879	0.8223	1	9.5646	4.8089	0.4429	0.6278	0.6253	0.4653	0.8319	0.0873	0.3592	0.3622	0.1726	0.617	0.088	0.302	0.2855	0.1726	0.617	0.0952	0.479	0.4759	0.1726	0.8319	0.1598	0.4689	0.4647	0.3297	0.6581	0.0672	0.3745	0.3741	0.1757	0.5789	0.0842	0.3476	0.3456	0.1757	0.5615	0.0919	0.4166	0.4167	0.1757	0.6581	0.0902
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	0bbecf31-03b6-4f21-a1d8-adaa5b6b3ad1	PathCellObject		PathAnnotationObject	Polygon	11834.3	6932.1	0.6386	12.1086	14.5941	0.7144	0.8718	5.0319	3.5579	31.2501	20.9445	0.8952	1	7.5488	5.3366	0.3874	0.9023	0.894	0.6692	1.5315	0.1486	0.9301	0.8968	0.2487	2.0423	0.4634	0.9529	0.872	0.2487	2.0423	0.5702	0.9194	0.8944	0.2487	2.0423	0.3745	0.4547	0.462	0.2932	0.5584	0.0607	0.3513	0.3585	0.1544	0.5442	0.0868	0.3266	0.351	0.1672	0.4545	0.0841	0.3913	0.4005	0.1544	0.5584	0.0926
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	bb1b4d02-4985-42e4-8dc5-87139a2a2789	PathCellObject		PathAnnotationObject	Polygon	11715.1	7001	0.6354	6.4627	9.2689	0.9453	1	3.3669	2.409	14.5409	13.9032	0.9453	1	5.0501	3.6139	0.4445	0.7491	0.7399	0.3985	1.1618	0.1891	0.4421	0.4396	0.2833	0.65	0.0801	0.3865	0.3861	0.2833	0.4787	0.0526	0.5768	0.5109	0.2833	1.1618	0.2061	0.3775	0.374	0.2597	0.5152	0.0557	0.4358	0.4336	0.3326	0.5734	0.056	0.4415	0.4336	0.364	0.5723	0.0518	0.4102	0.4066	0.2597	0.5734	0.0629
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	aaddf70a-d55c-4050-b0dc-c59147546965	PathCellObject		PathAnnotationObject	Polygon	11821	6986.6	0.6348	16.0367	16.0494	0.7824	0.9886	6.6976	3.1605	36.5075	24.0449	0.7935	1	10.0471	4.7401	0.4393	0.7994	0.7896	0.4558	1.0776	0.1353	0.4834	0.4939	0.2078	0.7511	0.1185	0.3925	0.4166	0.2078	0.5708	0.1006	0.625	0.6047	0.2078	1.0776	0.2017	0.3451	0.361	0.1515	0.46	0.0627	0.3336	0.3732	0.1013	0.4776	0.1089	0.3192	0.3908	0.1013	0.4776	0.1307	0.3388	0.3658	0.1013	0.4776	0.0913
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	77cc8afa-009b-480f-a71a-d21d858ca0db	PathCellObject		PathAnnotationObject	Polygon	11765.2	6953	0.6345	36.3812	23.6737	0.8157	0.9722	9.3178	5.0523	84.2082	35.3606	0.8463	1	13.9771	7.5801	0.4321	1.4074	1.4406	0.6919	1.8306	0.2261	0.7671	0.6368	0.1253	2.1535	0.5419	0.6256	0.4168	0.1293	2.0975	0.5564	1.0444	1.1521	0.1253	2.1535	0.5378	0.2967	0.2945	-0.0557	0.5667	0.0816	0.1892	0.1709	-0.0362	0.5247	0.1203	0.1857	0.1489	-0.0016	0.5247	0.128	0.2358	0.2593	-0.0557	0.5667	0.118
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	716da1e3-fb48-4197-83da-c4ec72372225	PathCellObject		PathAnnotationObject	Polygon	11773.4	6910.1	0.6298	51.6504	25.8561	0.9709	0.9995	9.1839	7.2684	116.2754	38.7823	0.9715	1	13.7756	10.9027	0.4442	0.4745	0.453	0.2313	0.7417	0.1194	0.34	0.3594	0.0689	0.6704	0.1159	0.2955	0.3154	0.101	0.4689	0.0994	0.3999	0.3972	0.0689	0.7417	0.1352	0.4802	0.4903	0.2184	0.5858	0.0567	0.4066	0.4379	0.0719	0.8813	0.1439	0.4495	0.4607	0.0831	0.8813	0.1522	0.4394	0.467	0.0719	0.8813	0.1194
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	ed859aae-7941-4428-a899-8aec2379aa20	PathCellObject		PathAnnotationObject	Polygon	11721.2	6901.3	0.6279	9.3002	11.3322	0.9101	0.9966	4.2318	2.8211	20.9978	16.9948	0.9136	1	6.3489	4.2307	0.4429	0.5289	0.5358	0.3699	0.6123	0.0445	0.3683	0.3758	0.1571	0.5532	0.0922	0.3093	0.3335	0.1571	0.5332	0.0877	0.4395	0.4597	0.1571	0.6123	0.1094	0.2508	0.2643	0.1337	0.3144	0.0401	0.2089	0.2359	0.0681	0.3351	0.0775	0.1928	0.2244	0.0681	0.3351	0.0837	0.2275	0.2496	0.0681	0.3351	0.067
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	df095943-98a7-4683-8306-e4e40c6d8a79	PathCellObject		PathAnnotationObject	Polygon	11762.2	6981.4	0.6254	9.5462	11.186	0.9587	1	3.9027	3.1298	21.4822	16.7802	0.9587	1	5.8546	4.696	0.4444	0.7134	0.7174	0.4163	0.9127	0.1199	0.454	0.4401	0.3043	0.7636	0.0888	0.4032	0.3872	0.3043	0.5571	0.0683	0.569	0.543	0.3043	0.9127	0.1655	0.216	0.2128	0.1236	0.3091	0.0425	0.1722	0.1679	0.0722	0.3136	0.053	0.1839	0.1904	0.0746	0.3136	0.06	0.1916	0.189	0.0722	0.3136	0.0532
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	0c6dd786-890c-4548-89a6-9595b6fba8b5	PathCellObject		PathAnnotationObject	Polygon	11866.9	6984.6	0.622	12.365	13.2254	0.8884	0.9934	5.0536	3.1085	28.0069	19.8108	0.8968	1	7.5789	4.6646	0.4415	0.8888	0.8576	0.4117	1.3746	0.2638	0.487	0.4795	0.2727	0.9546	0.1096	0.4324	0.4286	0.2727	0.6402	0.0868	0.6653	0.5759	0.2727	1.3746	0.2782	0.3983	0.4059	0.2183	0.5025	0.0492	0.3388	0.3581	0.1103	0.5202	0.1069	0.3271	0.324	0.1103	0.4948	0.1094	0.3652	0.3876	0.1103	0.5202	0.0911
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	3dea872b-431b-4ea7-a84d-315892ad29a5	PathCellObject		PathAnnotationObject	Polygon	11749.8	6891.6	0.6166	3.8168	7.182	0.9299	1	2.7064	1.9201	8.5889	10.7745	0.9297	1	4.0609	2.8797	0.4444	0.7371	0.7231	0.4255	1.0598	0.1759	0.4406	0.42	0.2973	0.6824	0.0815	0.4054	0.3932	0.2973	0.6824	0.0789	0.5706	0.5068	0.2973	1.0598	0.1973	0.1616	0.1544	0.0972	0.2552	0.0365	0.2051	0.1976	0.1263	0.3422	0.049	0.2199	0.2223	0.1332	0.3422	0.0527	0.1861	0.1766	0.0972	0.3422	0.0489
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	d4ddbfa4-6eb8-439f-850e-61604faabd34	PathCellObject		PathAnnotationObject	Polygon	11685.7	6798.7	0.6148	26.8153	20.9373	0.7687	0.9963	8.8286	3.8107	60.5616	31.4022	0.7718	1	13.2432	5.7161	0.4428	1.0544	1.0799	0.5952	1.5557	0.2077	0.55	0.5225	0.2042	1.2307	0.1838	0.4089	0.3985	0.2042	0.8581	0.1194	0.7725	0.7329	0.2042	1.5557	0.3173	0.3698	0.3692	0.1999	0.5195	0.0549	0.3673	0.3603	0.192	0.8142	0.0885	0.3747	0.359	0.192	0.8142	0.1066	0.3684	0.3649	0.192	0.8142	0.0756
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	31643a7f-fae5-46b3-b697-c36ca4572bfd	PathCellObject		PathAnnotationObject	Polygon	11695.8	6892.8	0.613	63.4447	29.4099	0.9218	0.9971	11.0487	7.6874	143.1667	44.0777	0.926	1	16.5726	11.5302	0.4431	1.2021	1.2067	0.6287	1.5514	0.1638	0.7348	0.6236	0.1591	1.4571	0.3359	0.6316	0.5496	0.1622	1.2321	0.2802	0.9415	1.067	0.1591	1.5514	0.3587	0.5321	0.5115	0.3888	0.7803	0.0796	0.4298	0.4456	0.0997	0.7278	0.0824	0.426	0.4495	0.0997	0.7278	0.0984	0.475	0.4774	0.0997	0.7803	0.0958
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	918830e9-7745-4a79-b91c-ba454523cfcf	PathCellObject		PathAnnotationObject	Polygon	11865.1	6921.7	0.6072	23.3916	17.9115	0.9162	0.9989	6.8158	4.5017	52.6934	26.8674	0.9173	1	10.2244	6.7533	0.444	0.7683	0.6653	0.2712	1.5012	0.3269	0.4133	0.3972	-0.003	0.9312	0.2108	0.3364	0.2538	-0.0007	0.8175	0.2192	0.5693	0.5105	-0.003	1.5012	0.3207	0.619	0.6555	0.1265	0.9754	0.2133	0.5725	0.5131	0.1091	1.2215	0.3296	0.5317	0.45	0.1091	1.218	0.3731	0.5929	0.5698	0.1091	1.2215	0.2852
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	d7b38af2-86ad-4462-87cc-7edc291da577	PathCellObject		PathAnnotationObject	Polygon	11747.2	6866.7	0.5972	16.8221	15.0163	0.9375	0.9935	5.1892	4.4238	38.0953	22.5149	0.9444	1	7.7843	6.6357	0.4416	0.608	0.6191	0.298	0.8065	0.1223	0.3688	0.3679	0.0973	0.948	0.1545	0.3204	0.302	0.0973	0.948	0.185	0.4734	0.4837	0.0973	0.948	0.1845	0.2558	0.2531	0.128	0.3506	0.043	0.233	0.2755	0.0368	0.3925	0.1016	0.2177	0.243	0.0368	0.3925	0.1199	0.243	0.2594	0.0368	0.3925	0.0821
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	24eba15c-5740-4fcf-8d3b-01b09cf9dbc6	PathCellObject		PathAnnotationObject	Polygon	11847.1	7021	0.5951	10.7519	13.5483	0.7361	0.9556	5.4332	2.7748	25.2957	20.1413	0.7836	1	8.1501	4.1589	0.425	0.7893	0.8187	0.3874	1.109	0.1661	0.4466	0.415	0.1353	0.984	0.1669	0.3703	0.3544	0.1353	0.7841	0.1428	0.5923	0.5564	0.1353	1.109	0.2376	0.218	0.2105	0.0656	0.4045	0.0913	0.2141	0.2076	0.0426	0.4529	0.1154	0.1953	0.164	0.0491	0.4529	0.1072	0.2158	0.209	0.0426	0.4529	0.1058
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	d535580c-e48c-4cd4-8020-5490595c9c86	PathCellObject		PathAnnotationObject	Polygon	11753.5	7015.7	0.5941	25.7905	18.7508	0.9218	0.9988	7.0724	4.9696	58.0995	28.1193	0.9234	1	10.6083	7.4543	0.4439	0.7044	0.6704	0.4404	1.3387	0.148	0.6092	0.4926	0.1362	1.4529	0.3337	0.5705	0.4186	0.1362	1.4529	0.3892	0.6515	0.5996	0.1362	1.4529	0.2716	0.34	0.3429	0.1896	0.4831	0.0438	0.329	0.346	0.0354	0.6262	0.1051	0.2978	0.3163	0.0354	0.621	0.1357	0.3339	0.3443	0.0354	0.6262	0.0837
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	20d216b5-63d7-4bf3-8024-73d995e22e55	PathCellObject		PathAnnotationObject	Polygon	11737.2	6882.2	0.5914	7.2347	11.5309	0.6838	0.9799	5.0238	1.8617	16.6085	17.2326	0.7028	1	7.5361	2.7915	0.4355	0.8628	0.8765	0.5006	1.0908	0.1576	0.5038	0.5079	0.3493	0.7233	0.0817	0.4462	0.4422	0.3493	0.5813	0.0592	0.6605	0.5877	0.3493	1.0908	0.2153	0.3582	0.3769	0.1568	0.5137	0.0762	0.3597	0.3891	0.1576	0.5034	0.0889	0.3489	0.3755	0.1632	0.467	0.0857	0.359	0.3806	0.1568	0.5137	0.0835
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	adf22728-f2ec-4e3e-a31a-1bef468e3b8e	PathCellObject		PathAnnotationObject	Polygon	11728.9	6963.4	0.5881	7.1308	10.1438	0.8709	1	3.94	2.2364	16.0382	15.2152	0.8706	1	5.9101	3.3524	0.4446	0.7665	0.773	0.5396	0.9847	0.1093	0.5067	0.4925	0.3728	0.7113	0.0739	0.4621	0.4644	0.3728	0.627	0.0505	0.6237	0.5953	0.3728	0.9847	0.1584	0.3247	0.3216	0.2477	0.4134	0.0406	0.303	0.2934	0.1906	0.4499	0.0585	0.2966	0.2894	0.1906	0.4499	0.0661	0.3128	0.3095	0.1906	0.4499	0.0523
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	c10a6e53-1fc5-4bc5-81f5-6fc4fff61469	PathCellObject		PathAnnotationObject	Polygon	11765	6983.9	0.5768	7.6443	9.9369	0.9728	1	3.3896	2.926	17.1973	14.9044	0.9728	1	5.0848	4.3892	0.4445	0.7481	0.7179	0.4222	1.1063	0.1711	0.469	0.4783	0.2417	0.6869	0.0856	0.4676	0.4715	0.2417	0.6869	0.1109	0.5907	0.5429	0.2417	1.1063	0.1899	0.2424	0.2501	0.0993	0.3486	0.0569	0.2224	0.2016	0.0186	0.5633	0.1298	0.2543	0.2157	0.0186	0.5633	0.1687	0.2311	0.2401	0.0186	0.5633	0.1048
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	6d513676-a197-4151-8371-8b52f9e42360	PathCellObject		PathAnnotationObject	Polygon	11691.1	7008.9	0.5739	8.7959	12.6712	0.6884	0.8801	4.4873	3.0528	22.4883	17.9612	0.876	1	6.7304	4.5775	0.3911	0.6866	0.6944	0.4538	0.8639	0.0871	0.5143	0.4783	0.322	0.7995	0.1252	0.4495	0.4205	0.322	0.7754	0.1076	0.5811	0.5801	0.322	0.8639	0.1399	0.386	0.3923	0.2268	0.5447	0.0784	0.3479	0.341	0.1602	0.5485	0.0843	0.3359	0.3208	0.1602	0.5243	0.0955	0.3627	0.3525	0.1602	0.5485	0.0841
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	c03421c7-a3f0-464d-b4a9-b1cf2fa34a63	PathCellObject		PathAnnotationObject	Polygon	11836.3	6958.9	0.5641	9.3487	13.3338	0.6608	0.9836	5.791	1.9778	21.3886	19.9515	0.6752	1	8.6866	2.9671	0.4372	0.6146	0.5769	0.3244	0.9851	0.1716	0.3113	0.3026	0.15	0.6003	0.088	0.2615	0.2469	0.15	0.4516	0.074	0.4428	0.3945	0.15	0.9851	0.1994	0.0613	0.0587	-0.0066	0.1407	0.0296	0.0835	0.0805	0.029	0.1771	0.0367	0.0839	0.0797	0.029	0.1771	0.045	0.0739	0.0707	-0.0066	0.1771	0.0355
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	bcae3c59-8ff0-4f74-920c-3a5ee9d20b75	PathCellObject		PathAnnotationObject	Polygon	11826.7	6998.5	0.5557	21.5546	16.9568	0.942	0.9973	6.2793	4.3745	48.6272	25.4185	0.9458	1	9.4193	6.5616	0.4432	0.6361	0.6378	0.4579	0.8297	0.0766	0.3816	0.395	0.1065	0.6595	0.1395	0.3076	0.3099	0.1065	0.6082	0.1481	0.493	0.5252	0.1065	0.8297	0.1716	0.4425	0.4548	0.2358	0.5224	0.0485	0.2936	0.3105	0.0101	0.5249	0.1562	0.2492	0.2164	0.0101	0.517	0.1748	0.3588	0.4334	0.0101	0.5249	0.1421
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	f240095f-2cdc-4135-a942-7b5e6483c339	PathCellObject		PathAnnotationObject	Polygon	11768.2	6918.6	0.5555	7.7171	10.114	0.948	1	3.6458	2.777	17.361	15.1703	0.948	1	5.4684	4.1655	0.4444	0.4949	0.4856	0.344	0.6566	0.0662	0.3032	0.2982	0.0329	0.6817	0.1099	0.262	0.2531	0.0329	0.6817	0.1384	0.3914	0.414	0.0329	0.6817	0.1329	0.3359	0.3479	0.1069	0.4817	0.0862	0.2395	0.2009	0.0082	0.723	0.1503	0.2637	0.1962	0.0082	0.723	0.2026	0.2839	0.2696	0.0082	0.723	0.1337
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	b50943ca-2c1a-4577-b61b-c7140895d019	PathCellObject		PathAnnotationObject	Polygon	11693.2	6917.8	0.5537	35.5695	22.7638	0.8626	0.9843	8.521	5.2931	81.2998	34.05	0.8812	1	12.7805	7.9394	0.4375	0.5859	0.5949	0.3187	0.7805	0.0912	0.339	0.3335	0.005	0.7103	0.1521	0.2719	0.2199	0.005	0.679	0.1574	0.447	0.4745	0.005	0.7805	0.1779	0.4665	0.4776	0.2605	0.553	0.0474	0.3887	0.3938	0.0155	1.0609	0.198	0.4226	0.4466	0.0155	1.0609	0.2484	0.4227	0.4585	0.0155	1.0609	0.1566
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	ead5b940-52af-4bf3-8728-17536a0ff740	PathCellObject		PathAnnotationObject	Polygon	11876.4	6929.9	0.529	9.8488	11.9151	0.8718	0.996	4.5903	2.6709	22.2474	17.8672	0.8757	1	6.8861	4.0062	0.4426	0.6899	0.6792	0.4255	0.9808	0.1377	0.4643	0.4643	0.2913	0.6198	0.0617	0.4247	0.418	0.2913	0.5702	0.0664	0.565	0.5226	0.2913	0.9808	0.1522	0.2906	0.285	0.1569	0.4782	0.064	0.3265	0.328	0.1463	0.6096	0.0847	0.3284	0.3119	0.1711	0.6096	0.1037	0.3105	0.303	0.1463	0.6096	0.0782
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	bbe686d1-1d8e-4df9-b895-a56bd42e4ac2	PathCellObject		PathAnnotationObject	Polygon	11791.8	6877.9	0.525	15.5148	21.4192	0.425	0.7029	7.786	4.0472	49.6563	27.8006	0.8074	1	11.6792	6.0709	0.3124	0.6496	0.646	0.4869	0.9309	0.08	0.6219	0.5549	0.195	1.2925	0.2428	0.5266	0.4166	0.195	1.2925	0.2909	0.6303	0.6142	0.195	1.2925	0.2077	0.3331	0.3404	0.1214	0.5436	0.0912	0.3351	0.3419	0.1342	0.5353	0.0774	0.3219	0.3297	0.1342	0.5213	0.0805	0.3345	0.3414	0.1214	0.5436	0.0818
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	29b3603b-5700-417a-8d87-48747b296e18	PathCellObject		PathAnnotationObject	Polygon	11839.5	7010.3	0.5241	11.3164	14.0555	0.7198	0.9826	6.008	2.5073	25.9149	21.0464	0.7352	1	9.0122	3.762	0.4367	0.6331	0.6407	0.4112	0.781	0.0942	0.4312	0.4153	0.254	0.7785	0.116	0.4149	0.3619	0.254	0.7785	0.146	0.5178	0.507	0.254	0.781	0.1465	0.2718	0.2738	0.1653	0.3578	0.032	0.3169	0.3215	0.1745	0.4114	0.0483	0.3318	0.3291	0.2104	0.4082	0.0503	0.2976	0.2942	0.1653	0.4114	0.0476
