Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14454.9	10859.8	0.6707	16.2311	14.8966	0.9191	0.9867	5.3579	4.0198	37.0089	22.0934	0.9528	1	8.0369	6.0298	0.4386	0.8945	0.9319	0.5292	1.0773	0.1404	0.4628	0.4499	0.2068	0.7548	0.1647	0.4103	0.3289	0.2068	0.7435	0.1797	0.6484	0.6524	0.2068	1.0773	0.2641	0.9314	0.9634	0.6344	1.1292	0.129	0.7373	0.7335	0.5777	0.9527	0.082	0.7265	0.7279	0.5997	0.8533	0.0675	0.8208	0.8007	0.5777	1.1292	0.1421
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14510	10907.5	0.6704	30.0223	20.0974	0.9341	0.9953	7.2428	5.2826	67.8793	30.0846	0.9425	1	10.8651	7.9237	0.4423	0.7877	0.7906	0.5245	1.0561	0.1335	0.4675	0.4655	0.1179	0.8433	0.2163	0.3507	0.2735	0.1179	0.7398	0.2011	0.6107	0.6609	0.1179	1.0561	0.2433	0.863	0.8617	0.5639	1.0614	0.0918	0.7579	0.7807	0.3171	1.0319	0.1335	0.7235	0.7463	0.3171	0.9652	0.1339	0.8048	0.8152	0.3171	1.0614	0.1278
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14415.6	10760.8	0.6702	15.4933	16.53	0.7125	0.8928	5.8758	4.0036	39.0381	23.3646	0.8986	1	8.8143	6.0055	0.3969	0.8008	0.8477	0.3409	1.0704	0.2042	0.4989	0.406	0.1657	1.1267	0.2412	0.4878	0.406	0.1657	1.1267	0.2467	0.62	0.6118	0.1657	1.1267	0.2708	0.8231	0.8216	0.6643	0.9765	0.067	0.8148	0.8193	0.6568	0.9703	0.0695	0.834	0.8386	0.7081	0.9319	0.0646	0.8182	0.8204	0.6568	0.9765	0.0685
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14462.8	10797.1	0.67	14.253	13.8796	0.9297	0.9851	4.7349	3.9754	32.5588	20.57	0.967	1	7.1026	5.9626	0.4378	0.9159	0.9149	0.3927	1.3534	0.2866	0.3222	0.3021	0.1296	0.6506	0.1318	0.2799	0.2669	0.135	0.6143	0.1162	0.5756	0.4761	0.1296	1.3534	0.3626	0.8988	0.8909	0.6915	1.1154	0.0816	0.7889	0.7881	0.6756	0.9279	0.0565	0.7891	0.7851	0.6776	0.9279	0.0586	0.8358	0.8269	0.6756	1.1154	0.0873
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14457	10753.3	0.6699	14.9528	14.5603	0.8863	0.9886	5.5191	3.5558	34.0224	21.6841	0.9093	1	8.2801	5.3337	0.4394	0.8413	0.8456	0.5681	1.0757	0.1169	0.6107	0.5812	0.203	0.9992	0.2191	0.5374	0.4747	0.203	0.9505	0.2125	0.7143	0.7667	0.203	1.0757	0.2136	0.9376	0.9418	0.8471	1.0294	0.0409	0.8532	0.8484	0.7597	0.9553	0.0414	0.8363	0.8341	0.7597	0.9536	0.0369	0.8911	0.8883	0.7597	1.0294	0.0588
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14448.6	10922.4	0.6696	18.7564	16.0452	0.9155	0.9887	5.8047	4.1884	42.6821	23.8938	0.9395	1	8.7091	6.2815	0.4395	0.5785	0.6382	0.1665	0.7965	0.1622	0.3594	0.2941	0.098	0.8926	0.2224	0.3213	0.2047	0.098	0.8926	0.2387	0.4547	0.3981	0.098	0.8926	0.226	0.8679	0.876	0.6766	1.0069	0.0733	0.7227	0.7435	0.4343	0.8814	0.1002	0.6884	0.718	0.4343	0.8536	0.1092	0.7858	0.7965	0.4343	1.0069	0.1148
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14466.5	10852.7	0.6691	31.7669	20.2382	0.9746	0.9957	6.7411	6.2112	71.7844	30.3417	0.9799	1	10.112	9.3166	0.4425	0.9249	0.9435	0.4377	1.3065	0.1654	0.5895	0.534	0.1694	1.282	0.3001	0.4785	0.443	0.1694	1.1269	0.2696	0.7392	0.774	0.1694	1.3065	0.2996	0.9175	0.8873	0.7207	1.2435	0.1245	0.8455	0.8284	0.6823	1.1732	0.0925	0.8195	0.8061	0.6823	1.0386	0.084	0.8777	0.8494	0.6823	1.2435	0.1136
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14475.9	10938.7	0.6689	23.7081	17.62	0.9596	0.9966	6.0311	5.3711	53.5306	26.3883	0.966	1	9.0483	8.0574	0.4429	0.8544	0.8554	0.5484	1.0982	0.1237	0.6819	0.6978	0.1104	1.2068	0.2731	0.6319	0.685	0.1104	1.2068	0.3028	0.7589	0.8004	0.1104	1.2068	0.2353	0.7987	0.795	0.7155	0.9435	0.0474	0.7415	0.7447	0.5076	0.9979	0.0868	0.7452	0.7602	0.5076	0.9979	0.1058	0.767	0.7715	0.5076	0.9979	0.0773
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14566.8	10844.4	0.6688	13.2944	14.8923	0.7533	0.8768	4.9865	4.2363	34.1169	21.4584	0.9311	1	7.4793	6.3538	0.3897	0.6863	0.7249	0.2662	0.9178	0.1764	0.4478	0.3857	0.0757	1.0187	0.2522	0.407	0.3392	0.0757	1.0187	0.2725	0.5381	0.514	0.0757	1.0187	0.254	0.7363	0.7608	0.4666	0.8892	0.0965	0.6126	0.6443	0.3605	0.8649	0.1128	0.6067	0.6522	0.3605	0.8649	0.1372	0.6594	0.6731	0.3605	0.8892	0.1224
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14484.5	10927.1	0.6677	20.211	17.1297	0.8656	0.9839	6.3772	4.1261	46.2194	25.4174	0.899	1	9.5654	6.1887	0.4373	0.805	0.8349	0.4335	1.0402	0.1465	0.4704	0.3951	0.1461	1.0449	0.2501	0.4104	0.3428	0.1461	1.0449	0.2474	0.6156	0.6375	0.1461	1.0449	0.2687	0.8281	0.8272	0.7339	0.9518	0.0426	0.7975	0.7889	0.6813	0.9702	0.0595	0.7809	0.7706	0.6944	0.9702	0.057	0.8108	0.8061	0.6813	0.9702	0.0549
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14438.3	10821.2	0.6676	16.9531	15.2097	0.9209	0.9853	5.4304	4.2319	38.7125	22.5968	0.9527	1	8.1462	6.3497	0.4379	0.9988	1.0148	0.5929	1.3319	0.1654	0.6601	0.6583	0.2682	1.0502	0.1874	0.6626	0.6406	0.2682	1.0502	0.2212	0.8057	0.8048	0.2682	1.3319	0.2447	0.9152	0.8969	0.7146	1.1661	0.1029	0.7867	0.7871	0.6406	1.0795	0.0817	0.7908	0.7947	0.6406	1.0795	0.099	0.842	0.8291	0.6406	1.1661	0.1113
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14605.5	10943.8	0.6676	17.3719	15.057	0.9629	0.9924	4.9835	4.4965	39.3895	22.5336	0.9748	1	7.4757	6.7459	0.441	0.697	0.7144	0.3186	1.0684	0.1858	0.4274	0.4354	0.1015	0.757	0.2105	0.4135	0.4495	0.1015	0.757	0.2294	0.5463	0.5827	0.1015	1.0684	0.2404	0.8021	0.8055	0.6108	1.0013	0.0818	0.6958	0.686	0.5687	0.88	0.0648	0.6981	0.6836	0.607	0.8518	0.0623	0.7427	0.731	0.5687	1.0013	0.0899
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14478.8	10852.1	0.6674	17.7545	15.2213	0.963	0.9939	5.1992	4.4464	40.1925	22.791	0.9724	1	7.7994	6.67	0.4417	0.8558	0.8801	0.4277	1.1943	0.2188	0.6009	0.6632	0.1206	1.0724	0.2363	0.5568	0.5692	0.1206	1.0724	0.2659	0.719	0.7274	0.1206	1.1943	0.261	0.8228	0.8174	0.6286	1.073	0.1216	0.7508	0.7495	0.6248	0.9017	0.0654	0.738	0.7206	0.6248	0.9017	0.0774	0.7842	0.7645	0.6248	1.073	0.102
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14459	10765.6	0.6673	14.2126	13.7973	0.9382	0.9894	4.7595	3.8763	32.3193	20.6002	0.957	1	7.1391	5.8144	0.4397	0.9836	1.0346	0.4635	1.2762	0.2174	0.5803	0.5813	0.1485	1.1819	0.2575	0.5432	0.4974	0.1485	1.1819	0.2956	0.758	0.7685	0.1485	1.2762	0.3129	0.8925	0.8891	0.6865	1.1104	0.1029	0.7554	0.7698	0.6002	0.9298	0.0736	0.7474	0.7654	0.6002	0.8834	0.0769	0.8158	0.8052	0.6002	1.1104	0.1109
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14446.8	10812.5	0.6672	14.6027	13.9192	0.9471	0.9909	4.7806	4.0493	33.1575	20.7261	0.97	1	7.1716	6.0724	0.4404	0.7771	0.7807	0.5458	0.9232	0.0855	0.5976	0.5769	0.2472	1.1378	0.2008	0.5692	0.4839	0.2472	1.1378	0.2534	0.6734	0.692	0.2472	1.1378	0.1848	0.7933	0.7994	0.6413	0.9023	0.0594	0.7389	0.7436	0.5473	0.9184	0.0802	0.7278	0.738	0.5473	0.9184	0.0964	0.7618	0.7675	0.5473	0.9184	0.0769
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14472.7	10942.4	0.6671	24.9963	18.6867	0.8995	0.9595	6.2117	5.5418	58.6087	27.7504	0.9564	1	9.3169	8.3119	0.4265	0.7956	0.7838	0.3926	1.1616	0.1639	0.5716	0.5647	0.1689	1.057	0.2677	0.5078	0.4571	0.1689	1.057	0.3033	0.6673	0.6981	0.1689	1.1616	0.2543	0.7679	0.7613	0.6255	0.9371	0.0699	0.7452	0.741	0.6308	0.8956	0.0612	0.7619	0.7663	0.6491	0.8748	0.0594	0.7549	0.7509	0.6255	0.9371	0.0659
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14442.3	10900.6	0.6671	14.9008	13.9657	0.9601	0.9944	4.7841	4.1927	33.7183	20.8806	0.9718	1	7.1768	6.2876	0.442	0.6887	0.7158	0.3435	0.8593	0.1195	0.4702	0.4255	0.207	0.8856	0.1936	0.4405	0.3759	0.207	0.8856	0.1991	0.5663	0.5722	0.207	0.8856	0.1974	0.8312	0.8312	0.7183	0.9298	0.0484	0.7202	0.7305	0.5572	0.8395	0.0629	0.702	0.7088	0.5572	0.7942	0.0631	0.769	0.7737	0.5572	0.9298	0.0793
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14502.9	10960.5	0.6668	18.7157	15.6827	0.9563	0.9935	5.4159	4.5978	42.3912	23.4925	0.9652	1	8.1241	6.8967	0.4415	0.8175	0.8656	0.4152	1.0359	0.1616	0.5862	0.5274	0.2313	1.3351	0.2439	0.5639	0.4651	0.2313	1.3351	0.3086	0.6908	0.6784	0.2313	1.3351	0.2398	0.8247	0.8383	0.6458	0.9946	0.0807	0.7521	0.7569	0.5248	0.9114	0.0727	0.7576	0.7673	0.5248	0.9114	0.0903	0.7849	0.7768	0.5248	0.9946	0.0844
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14432.1	10967.5	0.6666	15.7368	14.4027	0.9533	0.9944	5.122	4.1256	35.5988	21.5494	0.9633	1	7.6799	6.1879	0.442	0.4928	0.4973	0.2274	0.6881	0.1286	0.2567	0.2448	0.0678	0.5548	0.1144	0.2226	0.1979	0.0678	0.4375	0.1107	0.3611	0.354	0.0678	0.6881	0.1684	0.937	0.9339	0.7548	1.0945	0.0785	0.8117	0.8092	0.6134	0.9905	0.0964	0.7993	0.7948	0.6134	0.9847	0.1011	0.8671	0.8809	0.6134	1.0945	0.1084
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14617.9	10799.2	0.6664	15.7113	14.611	0.9248	0.9899	5.2661	3.8721	35.708	21.8004	0.9442	1	7.8985	5.8078	0.44	0.9488	0.9724	0.4741	1.2642	0.1743	0.6563	0.6847	0.1416	1.0763	0.2638	0.5724	0.5327	0.1416	1.0627	0.2777	0.7877	0.8179	0.1416	1.2642	0.2702	0.8152	0.8295	0.6313	1.0189	0.1088	0.728	0.7337	0.5311	0.8829	0.0887	0.7233	0.7364	0.5388	0.8829	0.0912	0.7672	0.758	0.5311	1.0189	0.1072
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14497	10941.1	0.6663	19.9091	17.0923	0.8564	0.9832	6.5995	3.901	45.5658	25.4204	0.8861	1	9.8995	5.8529	0.437	0.951	0.9671	0.4006	1.3018	0.233	0.4175	0.4225	0.139	0.8608	0.1779	0.3576	0.3338	0.139	0.6383	0.1572	0.6458	0.5829	0.139	1.3018	0.3334	0.8961	0.8821	0.7002	1.1473	0.1033	0.8073	0.8016	0.6422	0.9553	0.0766	0.8074	0.8118	0.6533	0.9074	0.0645	0.8453	0.8409	0.6422	1.1473	0.0991
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14455.1	10827	0.6663	15.6825	14.9033	0.8873	0.9858	5.5914	3.6366	35.7826	22.185	0.9136	1	8.3866	5.4473	0.4383	0.9494	0.9538	0.3343	1.2866	0.22	0.4857	0.4905	0.1577	0.8211	0.1544	0.4293	0.4133	0.1577	0.6964	0.1572	0.6901	0.6407	0.1577	1.2866	0.2962	0.9077	0.9277	0.646	1.0835	0.1042	0.7585	0.767	0.5876	0.9467	0.0836	0.7412	0.7475	0.6024	0.8799	0.0709	0.8242	0.8141	0.5876	1.0835	0.119
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14445.1	10821.8	0.6657	17.6079	16.5113	0.8116	0.9791	6.4404	3.6522	40.4699	24.6379	0.8378	1	9.6631	5.4784	0.4351	1.1686	1.2157	0.5306	1.5409	0.2264	0.7698	0.7729	0.301	1.3224	0.2524	0.6931	0.6936	0.301	1.0896	0.2464	0.9391	0.9167	0.301	1.5409	0.3118	0.9034	0.8983	0.6666	1.1937	0.1216	0.8037	0.7816	0.6631	1.0907	0.1035	0.7951	0.7897	0.6631	1.0601	0.0828	0.846	0.8219	0.6631	1.1937	0.1217
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14431.2	10953.8	0.6655	20.6113	16.5504	0.9456	0.9948	5.6925	4.9127	46.6147	24.7688	0.9548	1	8.5398	7.3691	0.4421	1.1184	1.202	0.3377	1.5809	0.2966	0.5873	0.5703	0.0803	1.1727	0.2761	0.4619	0.4073	0.0803	1.1505	0.2869	0.8177	0.804	0.0803	1.5809	0.388	1.7461	1.8159	0.9966	2.1183	0.2924	1.2467	1.2294	0.6917	1.9072	0.2632	1.1238	1.079	0.6917	1.7028	0.2556	1.4634	1.4263	0.6917	2.1183	0.3708
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14516.6	10879.1	0.6654	12.4604	13.0271	0.9227	0.984	4.5329	3.7204	28.4704	19.2762	0.9629	1	6.8	5.5816	0.4377	1.0222	1.0775	0.4209	1.2617	0.2022	0.4712	0.4726	0.1122	0.8905	0.1814	0.3761	0.3905	0.1122	0.6066	0.1403	0.7132	0.655	0.1122	1.2617	0.3338	0.8447	0.8463	0.6726	1.0126	0.1014	0.7293	0.7337	0.5929	0.9158	0.0758	0.7443	0.7523	0.6119	0.9158	0.0879	0.78	0.7686	0.5929	1.0126	0.1048
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14543.6	10889.2	0.6651	17.9642	15.8771	0.8955	0.9873	5.9513	3.7973	40.9378	23.7418	0.9127	1	8.9271	5.695	0.4388	0.7714	0.7887	0.2113	1.1165	0.2179	0.4596	0.4607	0.0875	1.0134	0.2291	0.4259	0.4361	0.0875	0.814	0.2292	0.5957	0.6016	0.0875	1.1165	0.2722	0.8604	0.8637	0.6751	0.9893	0.069	0.7721	0.7723	0.5937	0.9439	0.0762	0.7675	0.7482	0.642	0.9439	0.0758	0.8107	0.8104	0.5937	0.9893	0.0851
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14576.7	10808.8	0.6648	20.3797	16.971	0.8892	0.9881	6.4415	4.0127	46.4071	25.2821	0.9124	1	9.6623	6.0181	0.4391	1.0652	1.1056	0.4131	1.3521	0.2022	0.682	0.6923	0.1738	1.2789	0.2794	0.596	0.6647	0.1738	1.0896	0.2545	0.8519	0.8873	0.1738	1.3521	0.3126	0.8323	0.8296	0.6032	1.0464	0.1079	0.7082	0.7175	0.4351	0.9789	0.1204	0.7007	0.7005	0.4351	0.9527	0.1232	0.7633	0.7611	0.4351	1.0464	0.1303
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14558.7	10820	0.6639	17.6034	15.4073	0.9319	0.9949	5.649	4.269	39.8083	23.0684	0.94	1	8.4718	6.4023	0.4422	0.7973	0.8653	0.265	1.0736	0.2155	0.4597	0.3976	0.0783	1.0237	0.2926	0.4147	0.3777	0.0783	1.0237	0.2874	0.6063	0.6086	0.0783	1.0736	0.3106	0.6877	0.69	0.4309	0.8891	0.1126	0.6064	0.5754	0.4372	0.9017	0.1152	0.6062	0.5803	0.4846	0.9017	0.1148	0.6417	0.614	0.4309	0.9017	0.1207
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14495	10969.7	0.6638	24.9936	19.2896	0.8441	0.9894	7.6718	4.2159	56.8377	28.7663	0.8631	1	11.5071	6.3242	0.4397	0.8796	0.8996	0.2915	1.2157	0.2061	0.4468	0.3869	0.0526	1.1651	0.279	0.373	0.2734	0.0526	1.1651	0.2945	0.6329	0.6886	0.0526	1.2157	0.3294	0.8317	0.8482	0.5786	1.0109	0.0986	0.6833	0.7064	0.1894	1.0081	0.1599	0.6594	0.6806	0.1894	1.0081	0.1744	0.7471	0.7631	0.1894	1.0109	0.1552
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14608.8	10926.3	0.6637	27.5779	20.1021	0.8576	0.9863	7.895	4.5882	62.9145	30.0156	0.8775	1	11.8447	6.8828	0.4383	0.9577	0.9742	0.4328	1.3186	0.2025	0.5257	0.5068	0.0917	1.1697	0.2831	0.4119	0.3659	0.0917	0.9652	0.2446	0.7159	0.7331	0.0917	1.3186	0.3299	0.9032	0.9046	0.7306	1.1267	0.078	0.7505	0.7475	0.5842	0.9634	0.0765	0.7254	0.7155	0.5842	0.8655	0.07	0.8177	0.8126	0.5842	1.1267	0.1082
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14566.1	10937.7	0.6636	16.5589	15.4427	0.8726	0.9843	5.7729	3.7743	37.8566	22.9372	0.9042	1	8.6596	5.6626	0.4375	0.7837	0.82	0.3603	1.0541	0.1565	0.3248	0.3309	0.086	0.6868	0.1333	0.2492	0.2355	0.086	0.4993	0.1112	0.5285	0.483	0.086	1.0541	0.27	0.8373	0.8366	0.6365	1.0607	0.1047	0.6697	0.6451	0.5315	0.8828	0.0774	0.6528	0.6291	0.5315	0.7807	0.0733	0.7441	0.7303	0.5315	1.0607	0.123
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14432	10785.9	0.6635	16.5745	15.0937	0.9142	0.9751	5.1684	4.2285	38.2432	22.3568	0.9615	1	7.7518	6.3426	0.4334	1.1339	1.2132	0.4901	1.5121	0.2716	0.7143	0.7089	0.2145	1.4422	0.2479	0.7153	0.7042	0.2145	1.4422	0.2825	0.8905	0.884	0.2145	1.5121	0.3307	0.8905	0.8787	0.7611	1.2453	0.0729	0.828	0.8248	0.6964	0.9606	0.0548	0.8179	0.8214	0.6964	0.9606	0.0561	0.8542	0.8509	0.6964	1.2453	0.0701
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14507.1	10879.7	0.6632	19.1285	16.1826	0.9179	0.9902	5.8415	4.1103	43.4607	24.1804	0.9341	1	8.7618	6.1654	0.4401	0.9314	0.9737	0.3259	1.2427	0.1965	0.5605	0.5387	0.1814	1.0501	0.2705	0.4512	0.3585	0.1814	0.904	0.2447	0.7157	0.7742	0.1814	1.2427	0.3035	0.9	0.9079	0.694	1.0319	0.0786	0.8481	0.8452	0.6416	1.0861	0.0923	0.8144	0.8236	0.6535	0.9417	0.0697	0.8698	0.8645	0.6416	1.0861	0.0904
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14486.8	10795.2	0.6629	23.6606	18.1641	0.9012	0.9949	6.8798	4.2984	53.5113	27.1734	0.9107	1	10.3192	6.4484	0.4422	0.9173	0.921	0.4741	1.3224	0.2033	0.5421	0.5227	0.146	1.0494	0.2148	0.4993	0.4404	0.146	1.0494	0.2428	0.7016	0.7046	0.146	1.3224	0.2801	0.8954	0.8798	0.696	1.1322	0.1204	0.7583	0.7719	0.6058	0.906	0.0587	0.758	0.7706	0.6058	0.906	0.07	0.8166	0.7891	0.6058	1.1322	0.1128
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14536.4	10969.5	0.6629	24.0154	17.9072	0.9411	0.9968	6.2888	5.0231	54.2073	26.8463	0.9451	1	9.4332	7.5337	0.443	0.897	0.8962	0.4987	1.2959	0.2066	0.5471	0.5094	0.1251	1.1534	0.286	0.4932	0.452	0.1251	1.1235	0.305	0.7015	0.7328	0.1251	1.2959	0.3076	0.7978	0.7997	0.5391	1.0052	0.0927	0.6898	0.6522	0.4041	1.0142	0.1352	0.6826	0.6676	0.4041	0.9117	0.1149	0.7375	0.758	0.4041	1.0142	0.1298
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14426	10782.6	0.6629	14.8463	13.8759	0.969	0.9978	4.6323	4.249	33.4793	20.8046	0.972	1	6.9482	6.373	0.4435	1.0944	1.0841	0.6306	1.5461	0.2555	0.6721	0.6655	0.2248	1.3804	0.2539	0.5734	0.5846	0.2248	1.0449	0.2134	0.8473	0.8308	0.2248	1.5461	0.3286	0.8667	0.8599	0.6758	1.0161	0.0766	0.8112	0.8104	0.6619	1.0107	0.0653	0.8009	0.8027	0.6619	0.9272	0.0614	0.8342	0.8349	0.6619	1.0161	0.0752
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14479.4	10905.8	0.6627	15.3599	14.2272	0.9536	0.9914	4.8692	4.2056	34.858	21.318	0.9639	1	7.3031	6.3098	0.4406	0.8627	0.868	0.3812	1.2246	0.2037	0.55	0.5001	0.1717	1.1938	0.2808	0.5145	0.451	0.1717	1.1361	0.2932	0.6847	0.6541	0.1717	1.2246	0.2942	0.8571	0.8478	0.7437	0.9837	0.0659	0.8082	0.7899	0.6882	1.0454	0.0761	0.8066	0.7866	0.6882	1.0454	0.0857	0.8293	0.8153	0.6882	1.0454	0.0757
2022_01_17__40x_shading area verplaatst_onionskinadapted5 density 0.05_hg28_coarse 10x-002.czi	PathCellObject		PathAnnotationObject	Polygon	14475.1	10760.9	0.6627	14.1837	13.6321	0.9591	0.9909	4.7044	4.0944	32.2082	20.4046	0.9721	1	7.0574	6.1409	0.4404	0.7666	0.7774	0.4287	1.0086	0.1483	0.5438	0.491	0.1628	1.182	0.2425	0.5212	0.4914	0.1628	1.182	0.2621	0.6451	0.6724	0.1628	1.182	0.2328	0.7135	0.7198	0.5396	0.8743	0.0848	0.6351	0.6391	0.4373	0.9811	0.112	0.6373	0.6394	0.4373	0.9811	0.1183	0.6707	0.6678	0.4373	0.9811	0.1077
